Start Time,Duration,Server IP
1731731368.73061,0.25281715393066406,172.31.27.166
1731731368.8004448,0.22999238967895508,172.31.28.111
1731731368.754549,0.27947115898132324,172.31.17.102
1731731368.7797408,0.29529500007629395,172.31.18.248
1731731368.844407,0.23102593421936035,172.31.16.143
1731731368.864671,0.24010205268859863,172.31.28.111
1731731368.8205729,0.3131861686706543,172.31.27.166
1731731368.9357069,0.23419618606567383,172.31.16.143
1731731368.963186,0.2311389446258545,172.31.17.102
1731731368.8879712,0.32784104347229004,172.31.18.248
1731731369.0054882,0.2664167881011963,172.31.17.102
1731731368.9122932,0.3612358570098877,172.31.18.248
1731731369.07224,0.22917580604553223,172.31.28.111
1731731369.028464,0.27431797981262207,172.31.27.166
1731731369.114559,0.23330211639404297,172.31.16.143
1731731368.9839308,0.4134640693664551,172.31.27.166
1731731369.092454,0.3078639507293701,172.31.18.248
1731731369.161385,0.24557089805603027,172.31.28.111
1731731369.209176,0.2397141456604004,172.31.16.143
1731731369.2515872,0.23260188102722168,172.31.17.102
1731731369.299326,0.235504150390625,172.31.28.111
1731731369.050006,0.4851861000061035,172.31.18.248
1731731369.186185,0.3774411678314209,172.31.27.166
1731731369.348174,0.23152375221252441,172.31.16.143
1731731369.395103,0.257749080657959,172.31.17.102
1731731369.417299,0.23691487312316895,172.31.16.143
1731731369.137726,0.5363178253173828,172.31.27.166
1731731369.230004,0.4563319683074951,172.31.18.248
1731731369.4632802,0.23836374282836914,172.31.17.102
1731731369.274775,0.43749189376831055,172.31.18.248
1731731369.529242,0.2362220287322998,172.31.28.111
1731731369.371091,0.4161391258239746,172.31.27.166
1731731369.323617,0.4825150966644287,172.31.27.166
1731731369.573919,0.23973894119262695,172.31.28.111
1731731369.6214762,0.22902989387512207,172.31.16.143
1731731369.643598,0.2367408275604248,172.31.17.102
1731731369.69202,0.2370760440826416,172.31.17.102
1731731369.439013,0.5127451419830322,172.31.18.248
1731731369.597868,0.38979601860046387,172.31.27.166
1731731369.7602692,0.23260784149169922,172.31.28.111
1731731369.508377,0.49282312393188477,172.31.18.248
1731731369.549715,0.47954297065734863,172.31.18.248
1731731369.803375,0.22951316833496094,172.31.28.111
1731731369.82822,0.23272323608398438,172.31.16.143
1731731369.875817,0.23444795608520508,172.31.17.102
1731731369.48828,0.6506178379058838,172.31.27.166
1731731369.94673,0.23957204818725586,172.31.16.143
1731731369.782889,0.43201112747192383,172.31.27.166
1731731369.9697878,0.3142671585083008,172.31.28.111
1731731370.061336,0.23249578475952148,172.31.16.143
1731731369.71486,0.5805041790008545,172.31.18.248
1731731370.013885,0.29184603691101074,172.31.28.111
1731731369.6681468,0.6711139678955078,172.31.18.248
1731731370.1091268,0.23075413703918457,172.31.28.111
1731731370.153313,0.25186800956726074,172.31.17.102
1731731370.199719,0.2394559383392334,172.31.16.143
1731731369.8508081,0.6227908134460449,172.31.27.166
1731731369.738837,0.7450418472290039,172.31.27.166
1731731369.991327,0.5294039249420166,172.31.18.248
1731731369.897606,0.624000072479248,172.31.18.248
1731731370.3174,0.22910284996032715,172.31.28.111
1731731370.267877,0.2837200164794922,172.31.17.102
1731731370.365133,0.23129987716674805,172.31.16.143
1731731370.389848,0.25276613235473633,172.31.17.102
1731731370.431252,0.23313617706298828,172.31.28.111
1731731369.921847,0.7819147109985352,172.31.27.166
1731731370.500774,0.2355051040649414,172.31.16.143
1731731370.521916,0.23604512214660645,172.31.17.102
1731731370.038638,0.7480859756469727,172.31.18.248
1731731370.589279,0.23479509353637695,172.31.16.143
1731731370.1297631,0.7647738456726074,172.31.27.166
1731731370.675663,0.2319478988647461,172.31.28.111
