Start Time,Duration,Server IP
1731627190.11164,0.08644890785217285,172.31.29.72
1731627190.108534,0.23712897300720215,172.31.25.171
1731627190.134111,0.21230220794677734,172.31.29.72
1731627190.112517,0.2909078598022461,172.31.18.189
1731627190.124162,0.30959391593933105,172.31.18.189
1731627190.10905,0.39003992080688477,172.31.18.189
1731627190.149533,0.3838620185852051,172.31.17.10
1731627190.1108322,0.4314258098602295,172.31.25.206
1731627190.152832,0.3996858596801758,172.31.24.185
1731627190.113097,0.4542689323425293,172.31.30.192
1731627190.111259,0.4567568302154541,172.31.29.72
1731627190.152668,0.45512890815734863,172.31.17.10
1731627190.136121,0.5114068984985352,172.31.18.189
1731627190.134283,0.5227351188659668,172.31.17.10
1731627190.1397262,0.574873685836792,172.31.27.99
1731627190.125707,0.5900743007659912,172.31.25.171
1731627190.155793,0.5957779884338379,172.31.18.189
1731627190.1025972,0.6678228378295898,172.31.25.206
1731627190.1322749,0.640671968460083,172.31.29.72
1731627190.106907,0.6668181419372559,172.31.29.72
1731627190.103265,0.681818962097168,172.31.29.72
1731627190.1504261,0.6591458320617676,172.31.25.206
1731627190.133667,0.6783981323242188,172.31.27.99
1731627190.124912,0.7315800189971924,172.31.24.185
1731627190.151934,0.7211780548095703,172.31.25.206
1731627190.147326,0.7505981922149658,172.31.24.185
1731627190.131712,0.8517520427703857,172.31.30.192
1731627190.152502,0.8353698253631592,172.31.25.206
1731627190.131993,0.8567371368408203,172.31.18.189
1731627190.1491451,0.8496477603912354,172.31.27.99
1731627190.13005,0.877143144607544,172.31.25.171
1731627190.1476212,0.860224723815918,172.31.24.185
1731627190.1267579,0.9074671268463135,172.31.24.185
1731627190.132719,0.9247250556945801,172.31.29.72
1731627190.1515672,0.9160807132720947,172.31.24.185
1731627190.148888,0.9197189807891846,172.31.29.72
1731627190.148813,0.9714839458465576,172.31.24.185
1731627190.129014,1.0270249843597412,172.31.27.99
1731627190.142167,1.0463128089904785,172.31.25.206
1731627190.146019,1.0685992240905762,172.31.24.185
1731627190.15377,1.073808193206787,172.31.25.206
1731627190.150628,1.138852834701538,172.31.17.10
1731627190.129452,1.162100076675415,172.31.24.185
1731627190.156599,1.1402919292449951,172.31.29.72
1731627190.149945,1.179457187652588,172.31.24.185
1731627190.1100879,1.225620985031128,172.31.17.10
1731627190.13808,1.1989922523498535,172.31.25.206
1731627190.134733,1.212982177734375,172.31.25.171
1731627190.130857,1.2208671569824219,172.31.25.206
1731627190.109594,1.243149757385254,172.31.27.99
1731627190.137374,1.2393889427185059,172.31.17.10
1731627190.144537,1.23307204246521,172.31.27.99
1731627190.1598122,1.2741918563842773,172.31.29.72
1731627190.1287339,1.3129773139953613,172.31.30.192
1731627190.135943,1.3141429424285889,172.31.17.10
1731627190.131222,1.3293430805206299,172.31.25.171
1731627190.15077,1.312067985534668,172.31.29.72
1731627190.1484,1.317129135131836,172.31.17.10
1731627190.135571,1.3619389533996582,172.31.18.189
1731627190.148225,1.3589649200439453,172.31.25.171
1731627190.142696,1.3791332244873047,172.31.29.72
1731627190.136714,1.3909540176391602,172.31.27.99
1731627190.122869,1.4178459644317627,172.31.25.171
1731627190.136312,1.4087550640106201,172.31.25.171
1731627190.14644,1.3989360332489014,172.31.17.10
1731627190.156482,1.4206790924072266,172.31.25.206
1731627190.141949,1.4454810619354248,172.31.25.206
1731627190.112085,1.489074945449829,172.31.25.171
1731627190.128383,1.492866039276123,172.31.17.10
1731627190.158349,1.4830710887908936,172.31.29.72
1731627190.126189,1.5258240699768066,172.31.25.171
1731627190.157689,1.4951319694519043,172.31.18.189
1731627190.156331,1.4992120265960693,172.31.25.171
1731627190.135199,1.52839994430542,172.31.27.99
1731627190.1549509,1.517794132232666,172.31.27.99
1731627190.1254022,1.5707998275756836,172.31.17.10
1731627190.155157,1.5569300651550293,172.31.25.171
