Start Time,Duration,Server IP
1731730453.734475,0.21359014511108398,172.31.16.52
1731730453.6324968,0.3418149948120117,172.31.26.241
1731730453.9392278,0.14330029487609863,172.31.26.241
1731730454.145036,0.22237396240234375,172.31.30.124
1731730454.45579,0.18919897079467773,172.31.30.124
1731730454.662358,0.198699951171875,172.31.16.52
1731730454.767147,0.2988710403442383,172.31.25.30
1731730454.975111,0.1456470489501953,172.31.30.124
1731730455.1801338,0.3186812400817871,172.31.30.124
1731730455.487574,0.23401784896850586,172.31.25.30
1731730455.6944761,0.17294001579284668,172.31.26.241
