Start Time,Duration,Server IP
1731733166.604678,0.2310771942138672,172.31.17.102
1731733166.588351,0.2512049674987793,172.31.27.88
1731733166.621373,0.23378920555114746,172.31.26.206
1731733166.668405,0.228132963180542,172.31.26.206
1731733166.637938,0.26299595832824707,172.31.27.166
1731733166.6826408,0.23099327087402344,172.31.16.143
1731733166.6519418,0.27269721031188965,172.31.28.111
1731733166.6985118,0.25725722312927246,172.31.18.248
1731733166.715095,0.25251197814941406,172.31.28.111
1731733166.748684,0.22945213317871094,172.31.16.143
1731733166.731581,0.2560560703277588,172.31.27.166
1731733166.760566,0.24347186088562012,172.31.27.88
1731733166.7903638,0.22587323188781738,172.31.17.102
1731733166.805613,0.22943592071533203,172.31.18.248
1731733166.8210921,0.2296147346496582,172.31.27.166
1731733166.8362591,0.22446799278259277,172.31.17.102
1731733166.776097,0.32688474655151367,172.31.28.57
1731733166.883921,0.24906516075134277,172.31.27.88
1731733166.8671832,0.2775118350982666,172.31.28.111
1731733166.916269,0.23401713371276855,172.31.28.57
1731733166.9327471,0.22508883476257324,172.31.27.88
1731733166.9493508,0.22624731063842773,172.31.16.143
1731733166.9010959,0.2838473320007324,172.31.18.248
1731733166.850705,0.334611177444458,172.31.28.57
1731733166.963407,0.2239828109741211,172.31.27.166
1731733166.976875,0.22377490997314453,172.31.26.206
1731733166.993429,0.23710417747497559,172.31.17.102
1731733167.023018,0.2365713119506836,172.31.27.166
1731733167.0383291,0.24080896377563477,172.31.28.111
1731733167.0681899,0.23240113258361816,172.31.18.248
1731733167.0530229,0.26142024993896484,172.31.18.248
1731733167.084069,0.25002598762512207,172.31.17.102
1731733167.0082629,0.3263061046600342,172.31.28.111
1731733167.098038,0.24816107749938965,172.31.16.143
1731733167.111994,0.24648094177246094,172.31.26.206
1731733167.145049,0.22548294067382812,172.31.27.88
1731733167.1285021,0.25859498977661133,172.31.28.57
1731733167.158551,0.22917413711547852,172.31.27.166
1731733167.1885881,0.23727679252624512,172.31.16.143
1731733167.202704,0.23400115966796875,172.31.27.166
1731733167.172212,0.2832062244415283,172.31.28.111
1731733167.247325,0.22544622421264648,172.31.28.111
1731733167.219348,0.25719308853149414,172.31.17.102
1731733167.2331688,0.24376511573791504,172.31.28.57
1731733167.262271,0.23415708541870117,172.31.26.206
1731733167.276818,0.2392890453338623,172.31.16.143
1731733167.322931,0.22646498680114746,172.31.27.88
1731733167.306266,0.2698357105255127,172.31.18.248
1731733167.354342,0.2256920337677002,172.31.27.88
1731733167.3848472,0.2423868179321289,172.31.26.206
1731733167.3684008,0.26726508140563965,172.31.17.102
1731733167.415424,0.2225649356842041,172.31.27.166
1731733167.3378391,0.3014190196990967,172.31.18.248
1731733167.291946,0.34815120697021484,172.31.18.248
1731733167.398865,0.25966715812683105,172.31.17.102
1731733167.4612648,0.23066210746765137,172.31.16.143
1731733167.474911,0.2226581573486328,172.31.27.166
1731733167.444565,0.28022289276123047,172.31.28.111
1731733167.4308841,0.32931089401245117,172.31.28.57
1731733167.50322,0.2883749008178711,172.31.28.111
1731733167.550354,0.24444985389709473,172.31.17.102
1731733167.489184,0.3286302089691162,172.31.28.57
1731733167.59537,0.23668885231018066,172.31.27.88
1731733167.566955,0.2659740447998047,172.31.26.206
1731733167.611818,0.23201608657836914,172.31.27.88
1731733167.533731,0.31432604789733887,172.31.28.111
1731733167.519491,0.3404879570007324,172.31.26.206
1731733167.64178,0.22978615760803223,172.31.18.248
1731733167.6737971,0.2269728183746338,172.31.16.143
1731733167.5807722,0.32167887687683105,172.31.28.57
1731733167.6576982,0.25052690505981445,172.31.17.102
1731733167.6281412,0.3032088279724121,172.31.26.206
1731733167.70627,0.2282700538635254,172.31.27.166
1731733167.737376,0.2264690399169922,172.31.16.143
1731733167.722889,0.24150609970092773,172.31.17.102
1731733167.6899378,0.27620935440063477,172.31.28.57
