Start Time,Duration
1731617740.5128372,0.041255950927734375
1731617740.5121658,0.04383206367492676
1731617740.5111969,0.045150041580200195
1731617742.560502,0.026280879974365234
1731617742.797367,0.02816295623779297
1731617742.9648561,0.026096820831298828
1731617744.8407922,0.026155948638916016
1731617744.8674612,0.026614665985107422
1731617745.218313,0.027582883834838867
