Start Time,Duration,Server IP
1731730690.978827,0.277925968170166,172.31.26.241
1731730691.384033,0.2297649383544922,172.31.25.30
1731730691.992533,0.14191102981567383,172.31.30.124
1731730692.1949492,0.34105587005615234,172.31.25.30
1731730692.600619,0.21610498428344727,172.31.16.52
1731730692.8036869,0.20073318481445312,172.31.30.124
1731730693.0086331,0.10208272933959961,172.31.30.124
1731730693.209599,0.16266894340515137,172.31.30.124
1731730693.414112,0.35072994232177734,172.31.30.124
1731730693.618546,0.15787410736083984,172.31.16.52
1731730693.819086,0.17668890953063965,172.31.26.241
1731730694.023104,0.22079205513000488,172.31.30.124
1731730694.223907,0.14912104606628418,172.31.25.30
