Start Time,Duration,Server IP
1731627442.6789088,0.05438518524169922,172.31.24.185
1731627442.66538,0.0776820182800293,172.31.24.185
1731627442.6883042,0.07803702354431152,172.31.17.10
1731627442.642514,0.1334528923034668,172.31.30.192
1731627442.658182,0.15715599060058594,172.31.27.99
1731627442.642902,0.1945350170135498,172.31.17.10
1731627442.643896,0.2641129493713379,172.31.30.192
1731627442.685044,0.250485897064209,172.31.30.192
1731627442.67331,0.29033803939819336,172.31.25.206
1731627442.67563,0.30397701263427734,172.31.17.10
1731627442.644314,0.35143399238586426,172.31.25.171
1731627442.669237,0.34084320068359375,172.31.29.72
1731627442.667048,0.3750572204589844,172.31.27.99
1731627442.64644,0.4092741012573242,172.31.30.192
1731627442.672789,0.43171095848083496,172.31.25.171
1731627442.638358,0.48010802268981934,172.31.30.192
1731627442.645725,0.4888770580291748,172.31.29.72
1731627442.659595,0.5097119808197021,172.31.25.171
1731627442.675522,0.5216109752655029,172.31.29.72
1731627442.6778822,0.5335407257080078,172.31.24.185
1731627442.661495,0.6243641376495361,172.31.25.171
1731627442.6918771,0.6031980514526367,172.31.29.72
1731627442.6667252,0.6310479640960693,172.31.25.171
1731627442.671416,0.6344809532165527,172.31.18.189
1731627442.689994,0.6668100357055664,172.31.27.99
1731627442.6454022,0.7417416572570801,172.31.27.99
1731627442.65606,0.7401790618896484,172.31.25.171
1731627442.675018,0.7217650413513184,172.31.30.192
1731627442.67224,0.7325289249420166,172.31.27.99
1731627442.685303,0.7199702262878418,172.31.18.189
1731627442.668874,0.7817718982696533,172.31.24.185
1731627442.6770802,0.778026819229126,172.31.29.72
1731627442.694479,0.7769670486450195,172.31.25.206
1731627442.645025,0.8306608200073242,172.31.24.185
1731627442.6820889,0.8163070678710938,172.31.25.171
1731627442.646097,0.8539760112762451,172.31.18.189
1731627442.657803,0.8827898502349854,172.31.29.72
1731627442.678598,0.8804929256439209,172.31.17.10
1731627442.678151,0.9099209308624268,172.31.18.189
1731627442.6857479,0.902799129486084,172.31.17.10
1731627442.663147,0.9274780750274658,172.31.25.206
1731627442.6833742,0.9247596263885498,172.31.30.192
1731627442.66033,0.9600050449371338,172.31.18.189
1731627442.680064,0.9429020881652832,172.31.17.10
1731627442.674479,0.9508318901062012,172.31.27.99
1731627442.677257,0.9527080059051514,172.31.30.192
1731627442.684109,0.9558100700378418,172.31.27.99
1731627442.64337,0.9969019889831543,172.31.18.189
1731627442.687465,0.9558620452880859,172.31.27.99
1731627442.691194,0.9524528980255127,172.31.17.10
1731627442.664308,0.9803118705749512,172.31.29.72
1731627442.6792371,0.9766349792480469,172.31.17.10
1731627442.682545,0.9788920879364014,172.31.27.99
1731627442.681848,1.0362350940704346,172.31.30.192
1731627442.6718268,1.0467472076416016,172.31.30.192
1731627442.6705852,1.050466775894165,172.31.25.206
1731627442.695097,1.027268886566162,172.31.17.10
1731627442.693998,1.0382957458496094,172.31.25.171
1731627442.657105,1.083064079284668,172.31.25.206
1731627442.690915,1.0712080001831055,172.31.25.171
1731627442.638015,1.1252458095550537,172.31.25.206
1731627442.676536,1.1001029014587402,172.31.18.189
1731627442.685571,1.0915541648864746,172.31.18.189
1731627442.697471,1.0814499855041504,172.31.25.171
1731627442.69757,1.1099090576171875,172.31.30.192
1731627442.675955,1.1321229934692383,172.31.25.206
1731627442.691572,1.118783950805664,172.31.24.185
1731627442.666433,1.1489758491516113,172.31.24.185
1731627442.6863308,1.1500792503356934,172.31.30.192
1731627442.681012,1.188603162765503,172.31.25.171
1731627442.692718,1.1783690452575684,172.31.27.99
1731627442.691645,1.1805880069732666,172.31.27.99
1731627442.636225,1.2537269592285156,172.31.29.72
1731627442.67696,1.2211241722106934,172.31.29.72
1731627442.696293,1.213209867477417,172.31.29.72
1731627442.686944,1.2231810092926025,172.31.24.185
1731627442.664841,1.2766931056976318,172.31.18.189
1731627442.679536,1.2624268531799316,172.31.24.185
1731627442.687906,1.27994704246521,172.31.18.189
1731627442.665747,1.3032381534576416,172.31.17.10
1731627442.667592,1.3017699718475342,172.31.25.171
1731627442.6890821,1.3092470169067383,172.31.27.99
1731627442.684698,1.3270468711853027,172.31.25.206
1731627442.680265,1.3402700424194336,172.31.29.72
1731627442.637326,1.385418176651001,172.31.25.206
1731627442.693129,1.3301279544830322,172.31.25.171
1731627442.644649,1.3805418014526367,172.31.24.185
1731627442.6736069,1.3666119575500488,172.31.29.72
1731627442.6968262,1.3910717964172363,172.31.24.185
1731627442.6949341,1.4078638553619385,172.31.18.189
1731627442.697248,1.422917127609253,172.31.27.99
1731627442.68435,1.4367499351501465,172.31.29.72
1731627442.683556,1.439413070678711,172.31.29.72
1731627442.697098,1.4283080101013184,172.31.17.10
1731627442.6921449,1.4334850311279297,172.31.17.10
1731627442.686739,1.445667028427124,172.31.25.171
1731627442.668437,1.4695181846618652,172.31.24.185
1731627442.662427,1.479330062866211,172.31.18.189
1731627442.687758,1.5002048015594482,172.31.17.10
1731627442.658738,1.541114091873169,172.31.27.99
1731627442.696529,1.503636121749878,172.31.30.192
1731627442.689356,1.5255239009857178,172.31.25.206
1731627442.690615,1.525367259979248,172.31.25.206
1731627442.690183,1.5581560134887695,172.31.18.189
1731627442.689745,1.5641860961914062,172.31.25.206
1731627442.687382,1.5883140563964844,172.31.25.171
1731627442.6823978,1.6129181385040283,172.31.27.99
1731627442.693874,1.6070220470428467,172.31.30.192
1731627442.696064,1.6107699871063232,172.31.25.171
1731627442.680662,1.6522459983825684,172.31.24.185
1731627442.647074,1.7010209560394287,172.31.17.10
1731627442.6699111,1.688126802444458,172.31.25.206
1731627442.694222,1.6796739101409912,172.31.24.185
1731627442.663636,1.7111179828643799,172.31.24.185
1731627442.6924999,1.6991212368011475,172.31.18.189
1731627442.639164,1.7667272090911865,172.31.17.10
1731627442.693407,1.7128098011016846,172.31.27.99
1731627442.683011,1.7584099769592285,172.31.25.171
1731627442.6887329,1.7743301391601562,172.31.25.171
1731627442.695605,1.8346171379089355,172.31.24.185
1731627444.8013399,0.038166046142578125,172.31.29.72
1731627444.8456802,0.06267595291137695,172.31.29.72
1731627444.675888,0.2421400547027588,172.31.30.192
1731627444.747684,0.1783308982849121,172.31.24.185
1731627444.8992808,0.05197620391845703,172.31.29.72
1731627444.923307,0.03183102607727051,172.31.24.185
1731627444.855288,0.13518595695495605,172.31.30.192
1731627444.732167,0.2962338924407959,172.31.17.10
1731627444.807615,0.22486090660095215,172.31.25.171
1731627444.776787,0.26188206672668457,172.31.25.206
1731627444.787922,0.3651859760284424,172.31.30.192
1731627444.8016589,0.38999128341674805,172.31.24.185
1731627444.848459,0.3503081798553467,172.31.24.185
1731627444.7283242,0.5088589191436768,172.31.27.99
1731627444.839206,0.43730807304382324,172.31.24.185
1731627444.893738,0.3829171657562256,172.31.27.99
1731627444.7909389,0.48806118965148926,172.31.17.10
1731627444.750995,0.5728261470794678,172.31.18.189
1731627444.769119,0.5658190250396729,172.31.25.171
1731627444.7072818,0.6340491771697998,172.31.17.10
1731627444.716209,0.7769372463226318,172.31.29.72
1731627444.750815,0.771697998046875,172.31.27.99
1731627445.087262,0.4487650394439697,172.31.18.189
1731627444.807961,0.7379961013793945,172.31.18.189
1731627444.822817,0.7279417514801025,172.31.30.192
1731627444.990178,0.5815849304199219,172.31.27.99
1731627444.751713,0.8376829624176025,172.31.25.171
1731627444.9662888,0.6378521919250488,172.31.30.192
1731627444.70772,0.9090437889099121,172.31.24.185
1731627444.801114,0.843411922454834,172.31.27.99
1731627444.8973818,0.7545022964477539,172.31.29.72
1731627445.024074,0.6428577899932861,172.31.27.99
1731627445.105484,0.6321868896484375,172.31.25.206
1731627444.967548,0.7930171489715576,172.31.25.171
1731627444.8631911,0.8992319107055664,172.31.25.206
1731627444.9182122,0.844329833984375,172.31.25.206
