Start Time,Duration,Server IP
1731730786.50405,0.36748695373535156,172.31.25.85
1731730786.709271,0.37317895889282227,172.31.25.30
1731730786.912797,0.36066508293151855,172.31.25.71
1731730787.1171992,0.32326388359069824,172.31.25.30
1731730787.322294,0.44061279296875,172.31.25.71
1731730787.731055,0.18824005126953125,172.31.25.71
1731730788.1388102,0.18094086647033691,172.31.25.85
1731730788.339463,0.3263530731201172,172.31.27.39
1731730788.948001,0.49582695960998535,172.31.25.71
1731730789.1523259,0.3740532398223877,172.31.24.120
1731730789.55569,0.16010499000549316,172.31.26.241
1731730789.760287,0.3423638343811035,172.31.25.71
1731730789.9609542,0.2926948070526123,172.31.24.120
1731730790.163521,0.27210283279418945,172.31.30.124
1731730790.36857,0.13760805130004883,172.31.16.52
1731730790.5716832,0.13823270797729492,172.31.25.85
1731730790.7762089,0.25300121307373047,172.31.25.85
1731730790.978909,0.08598113059997559,172.31.25.30
1731730791.183368,0.07557296752929688,172.31.25.71
1731730791.386726,0.05583500862121582,172.31.26.241
1731730791.792863,0.13218426704406738,172.31.25.71
1731730791.996188,0.326052188873291,172.31.25.30
1731730792.196945,0.21111011505126953,172.31.24.120
1731730792.400411,0.036170244216918945,172.31.16.52
1731730792.603267,0.06036114692687988,172.31.25.71
1731730793.0096052,0.3583517074584961,172.31.25.71
1731730793.416687,0.12271904945373535,172.31.27.39
1731730793.621818,0.3882110118865967,172.31.25.85
1731730794.028395,0.22146201133728027,172.31.25.30
1731730794.233473,0.47592902183532715,172.31.25.71
1731730794.434726,0.3107130527496338,172.31.24.120
1731730794.634987,0.17096686363220215,172.31.26.241
1731730794.839796,0.14048194885253906,172.31.24.120
1731730795.042036,0.29209113121032715,172.31.30.124
1731730795.8472698,0.24703621864318848,172.31.25.71
1731730795.444708,0.725496768951416,172.31.27.39
