Start Time,Duration,Server IP
1731730422.161224,0.32752418518066406,172.31.26.241
1731730422.576492,0.03698992729187012,172.31.25.30
1731730422.263838,0.3773679733276367,172.31.30.124
1731730422.781947,0.24869918823242188,172.31.30.124
1731730422.986807,0.15769481658935547,172.31.25.30
1731730423.0901818,0.4343700408935547,172.31.25.30
1731730423.295574,0.2961421012878418,172.31.16.52
1731730423.503402,0.11303496360778809,172.31.25.30
1731730423.813832,0.24719882011413574,172.31.26.241
1731730423.917544,0.30913615226745605,172.31.16.52
1731730424.219688,0.2104630470275879,172.31.25.30
1731730424.425051,0.24951910972595215,172.31.25.30
1731730424.5296152,0.1457369327545166,172.31.16.52
1731730424.736743,0.08387398719787598,172.31.30.124
1731730425.047623,0.18647003173828125,172.31.16.52
1731730425.3583841,0.18689990043640137,172.31.16.52
1731730425.2534559,0.2954432964324951,172.31.30.124
1731730425.6693141,0.2476058006286621,172.31.26.241
1731730425.874633,0.06313490867614746,172.31.26.241
