Start Time,Duration,Server IP
1731628956.318717,0.06607508659362793,172.31.30.192
1731628956.3117802,0.07438373565673828,172.31.25.171
1731628956.284406,0.14031386375427246,172.31.29.72
1731628956.3206332,0.16423678398132324,172.31.29.72
1731628956.273699,0.2207508087158203,172.31.27.99
1731628956.324165,0.17075681686401367,172.31.25.171
1731628956.293824,0.2033071517944336,172.31.25.171
1731628956.323334,0.1757659912109375,172.31.25.171
1731628956.317035,0.1925520896911621,172.31.24.185
1731628956.282749,0.2997450828552246,172.31.17.10
1731628956.298471,0.31596803665161133,172.31.27.99
1731628956.305296,0.35041189193725586,172.31.25.171
1731628956.279897,0.3781709671020508,172.31.27.99
1731628956.317929,0.3621370792388916,172.31.18.189
1731628956.284736,0.4124150276184082,172.31.17.10
1731628956.307744,0.39522504806518555,172.31.18.189
1731628956.317683,0.43653202056884766,172.31.30.192
1731628956.3357031,0.42944979667663574,172.31.27.99
1731628956.307128,0.4627721309661865,172.31.27.99
1731628956.3056588,0.5085670948028564,172.31.27.99
1731628956.2966552,0.5619347095489502,172.31.30.192
1731628956.3289669,0.5466082096099854,172.31.30.192
1731628956.319958,0.5918982028961182,172.31.17.10
1731628956.32749,0.5906288623809814,172.31.24.185
1731628956.272436,0.6480350494384766,172.31.30.192
1731628956.328316,0.5953068733215332,172.31.18.189
1731628956.316318,0.6171979904174805,172.31.18.189
1731628956.30009,0.6373839378356934,172.31.29.72
1731628956.304338,0.6424810886383057,172.31.25.171
1731628956.3261929,0.6221191883087158,172.31.24.185
1731628956.329689,0.6218969821929932,172.31.29.72
1731628956.283457,0.6726908683776855,172.31.17.10
1731628956.306015,0.6713559627532959,172.31.17.10
1731628956.329472,0.6537430286407471,172.31.25.171
1731628956.2829912,0.7051897048950195,172.31.18.189
1731628956.309773,0.680023193359375,172.31.27.99
1731628956.3038442,0.6886599063873291,172.31.25.171
1731628956.294496,0.7015879154205322,172.31.18.189
1731628956.283948,0.7234480381011963,172.31.18.189
1731628956.3132532,0.7654359340667725,172.31.29.72
1731628956.288946,0.8046081066131592,172.31.30.192
1731628956.281559,0.8480579853057861,172.31.27.99
1731628956.273206,0.8633739948272705,172.31.25.171
1731628956.2749,0.8678030967712402,172.31.30.192
1731628956.296351,0.850337028503418,172.31.17.10
1731628956.270928,0.8836321830749512,172.31.25.206
1731628956.301398,0.8642959594726562,172.31.24.185
1731628956.3268218,0.8513352870941162,172.31.29.72
1731628956.3320699,0.8844351768493652,172.31.25.171
1731628956.295122,0.9219551086425781,172.31.29.72
1731628956.33153,0.9011178016662598,172.31.29.72
1731628956.326387,0.9097039699554443,172.31.25.171
1731628956.274451,0.9893560409545898,172.31.25.206
1731628956.3266098,0.9377222061157227,172.31.25.206
1731628956.303218,0.9615700244903564,172.31.24.185
1731628956.3336582,0.940760612487793,172.31.17.10
1731628956.2821782,0.9967160224914551,172.31.18.189
1731628956.281301,0.9998059272766113,172.31.25.171
1731628956.323033,0.9859910011291504,172.31.24.185
1731628956.2969239,1.022435188293457,172.31.27.99
1731628956.323103,1.0202879905700684,172.31.17.10
1731628956.299662,1.0717229843139648,172.31.29.72
1731628956.300999,1.0734751224517822,172.31.29.72
1731628956.3278642,1.0650758743286133,172.31.24.185
1731628956.302999,1.1004300117492676,172.31.24.185
1731628956.321907,1.0823650360107422,172.31.25.206
1731628956.3286211,1.076324701309204,172.31.30.192
1731628956.310127,1.1013400554656982,172.31.18.189
1731628956.319786,1.1023359298706055,172.31.29.72
1731628956.301713,1.1206939220428467,172.31.25.206
1731628956.313514,1.1109139919281006,172.31.18.189
1731628956.311436,1.1165919303894043,172.31.27.99
1731628956.312704,1.1410589218139648,172.31.30.192
1731628956.302814,1.155196189880371,172.31.25.206
1731628956.312465,1.1468451023101807,172.31.27.99
1731628956.308453,1.1983387470245361,172.31.27.99
1731628956.3298922,1.1929137706756592,172.31.18.189
1731628956.2988648,1.2392523288726807,172.31.30.192
1731628956.318314,1.2465908527374268,172.31.18.189
1731628956.331955,1.257396936416626,172.31.29.72
1731628956.304812,1.2889680862426758,172.31.25.206
1731628956.298156,1.3054430484771729,172.31.25.206
1731628956.3158422,1.2899870872497559,172.31.25.171
1731628956.310528,1.2994089126586914,172.31.27.99
1731628956.2975821,1.3146109580993652,172.31.30.192
1731628956.327324,1.2854421138763428,172.31.25.171
1731628956.315271,1.3159279823303223,172.31.17.10
1731628956.3317142,1.3037397861480713,172.31.29.72
1731628956.306261,1.3313279151916504,172.31.24.185
1731628956.295823,1.3748948574066162,172.31.25.206
1731628956.326028,1.3611907958984375,172.31.17.10
1731628956.306707,1.3853392601013184,172.31.17.10
1731628956.330313,1.377967119216919,172.31.18.189
1731628956.30078,1.42317795753479,172.31.17.10
1731628956.3024142,1.427863597869873,172.31.27.99
1731628956.316724,1.4172329902648926,172.31.30.192
1731628956.3237529,1.418591022491455,172.31.24.185
1731628956.331151,1.4536809921264648,172.31.17.10
1731628956.3075252,1.4945039749145508,172.31.29.72
1731628956.3185349,1.4918153285980225,172.31.24.185
1731628956.325587,1.4854838848114014,172.31.17.10
1731628956.299785,1.5238721370697021,172.31.25.206
1731628956.328851,1.5042870044708252,172.31.18.189
1731628956.322758,1.5146169662475586,172.31.24.185
1731628956.325047,1.5341780185699463,172.31.27.99
1731628956.335489,1.547424077987671,172.31.17.10
1731628956.322457,1.5611238479614258,172.31.30.192
1731628956.3253498,1.5670621395111084,172.31.29.72
1731628956.3308291,1.5656239986419678,172.31.18.189
1731628956.30986,1.5896720886230469,172.31.25.206
1731628956.284236,1.6274549961090088,172.31.17.10
1731628956.324467,1.588015079498291,172.31.24.185
1731628956.317284,1.5962309837341309,172.31.25.206
1731628956.334367,1.599931001663208,172.31.17.10
1731628956.312543,1.659743070602417,172.31.25.171
1731628956.3194618,1.6538081169128418,172.31.25.206
1731628956.315393,1.664031982421875,172.31.25.206
1731628956.333471,1.672435998916626,172.31.27.99
1731628956.3141131,1.7275078296661377,172.31.18.189
1731628956.3196359,1.7242281436920166,172.31.27.99
1731628956.314875,1.7545719146728516,172.31.25.171
1731628956.3353589,1.7383532524108887,172.31.30.192
1731628956.314274,1.7726719379425049,172.31.25.171
1731628956.33482,1.797827959060669,172.31.24.185
1731628956.3191428,1.8200020790100098,172.31.25.171
1731628956.3341389,1.8759021759033203,172.31.18.189
1731628956.333794,1.8966388702392578,172.31.18.189
1731628956.332928,1.9038829803466797,172.31.30.192
1731628956.3323588,1.9372191429138184,172.31.30.192
1731628956.330157,1.949686050415039,172.31.29.72
1731628958.3048341,0.06465888023376465,172.31.25.206
1731628958.305345,0.11277389526367188,172.31.25.206
1731628958.387389,0.03562808036804199,172.31.24.185
1731628958.373228,0.0791938304901123,172.31.29.72
1731628958.340043,0.15646791458129883,172.31.30.192
1731628958.375024,0.12716078758239746,172.31.29.72
1731628958.3643332,0.16880488395690918,172.31.18.189
1731628958.322216,0.25121593475341797,172.31.18.189
1731628958.392718,0.20473790168762207,172.31.18.189
1731628958.433038,0.18537616729736328,172.31.25.206
1731628958.42724,0.2783241271972656,172.31.17.10
1731628958.4132118,0.306455135345459,172.31.25.206
1731628958.429798,0.3026401996612549,172.31.29.72
1731628958.3301408,0.4470059871673584,172.31.25.171
1731628958.453862,0.39951610565185547,172.31.25.206
1731628958.463851,0.4131588935852051,172.31.25.171
1731628958.537004,0.3520040512084961,172.31.18.189
1731628958.380082,0.5181009769439697,172.31.29.72
1731628958.4784389,0.4652280807495117,172.31.25.171
1731628958.563096,0.3962738513946533,172.31.27.99
1731628958.314101,0.6568808555603027,172.31.27.99
1731628958.718673,0.2539801597595215,172.31.29.72
1731628958.384801,0.5914912223815918,172.31.24.185
1731628958.339917,0.6979091167449951,172.31.29.72
1731628958.483644,0.5704200267791748,172.31.25.206
1731628958.3759449,0.6782422065734863,172.31.27.99
1731628958.600338,0.46503210067749023,172.31.29.72
1731628958.554508,0.5129179954528809,172.31.29.72
1731628958.5800588,0.49248719215393066,172.31.25.206
1731628958.348531,0.7241320610046387,172.31.25.206
1731628958.414529,0.659909725189209,172.31.27.99
1731628958.355078,0.7211081981658936,172.31.17.10
1731628958.724704,0.3570821285247803,172.31.25.171
1731628958.737877,0.3735172748565674,172.31.25.206
1731628958.6002529,0.5337789058685303,172.31.27.99
1731628958.749055,0.4167470932006836,172.31.27.99
1731628958.5429828,0.6249961853027344,172.31.24.185
1731628958.337662,0.8398489952087402,172.31.24.185
1731628958.497813,0.6830568313598633,172.31.30.192
1731628958.607905,0.5792462825775146,172.31.29.72
