Start Time,Duration,Server IP
1731732697.719548,0.2239232063293457,172.31.16.143
1731732697.703624,0.25983095169067383,172.31.18.248
1731732697.736285,0.23169803619384766,172.31.27.88
1731732697.7660701,0.22797203063964844,172.31.26.206
1731732697.751921,0.24343395233154297,172.31.28.57
1731732697.77969,0.2226858139038086,172.31.27.88
1731732697.796245,0.2291257381439209,172.31.27.166
1731732697.8128052,0.22643685340881348,172.31.17.102
1731732697.842933,0.22602200508117676,172.31.17.102
1731732697.8294559,0.27544593811035156,172.31.28.57
1731732697.873014,0.2565629482269287,172.31.26.206
1731732697.906157,0.25174784660339355,172.31.27.166
1731732697.8600051,0.3407328128814697,172.31.28.111
1731732697.9359832,0.26781797409057617,172.31.28.111
1731732697.951391,0.29044103622436523,172.31.18.248
1731732697.889577,0.3605482578277588,172.31.28.111
1731732698.0290098,0.23902106285095215,172.31.27.88
1731732697.995976,0.27245593070983887,172.31.16.143
1731732697.968131,0.30065202713012695,172.31.27.88
1731732697.9220202,0.3516407012939453,172.31.18.248
1731732697.981301,0.29340100288391113,172.31.18.248
1731732698.061237,0.22389888763427734,172.31.17.102
1731732698.0923169,0.2559831142425537,172.31.28.57
1731732698.151664,0.22359800338745117,172.31.16.143
1731732698.120794,0.26532483100891113,172.31.16.143
1731732698.012525,0.3948538303375244,172.31.27.166
1731732698.183798,0.2240428924560547,172.31.28.111
1731732698.075834,0.34003686904907227,172.31.27.88
1731732698.045388,0.3829059600830078,172.31.27.166
1731732698.1355982,0.30336785316467285,172.31.28.57
1731732698.214401,0.23917603492736816,172.31.26.206
1731732698.1063092,0.35769176483154297,172.31.27.166
1731732698.258042,0.22371888160705566,172.31.27.88
1731732698.2437298,0.24919605255126953,172.31.28.111
1731732698.1672058,0.3417341709136963,172.31.27.166
1731732698.290839,0.2452070713043213,172.31.17.102
1731732698.22988,0.31192994117736816,172.31.28.57
1731732698.198507,0.34856700897216797,172.31.17.102
1731732698.305491,0.28032779693603516,172.31.28.57
1731732698.352362,0.23669910430908203,172.31.27.88
1731732698.274326,0.33568477630615234,172.31.18.248
1731732698.414005,0.23592805862426758,172.31.18.248
1731732698.399672,0.26038599014282227,172.31.26.206
1731732698.322041,0.33882808685302734,172.31.26.206
1731732698.4607549,0.24734807014465332,172.31.16.143
1731732698.47738,0.23345208168029785,172.31.27.88
1731732698.368067,0.34461283683776855,172.31.18.248
1731732698.383782,0.33003902435302734,172.31.16.143
1731732698.445777,0.2962620258331299,172.31.26.206
1731732698.490817,0.26872801780700684,172.31.27.166
